Unnamed: 0,Date,AveragePrice,TotalVolume,type,year,region,season
42,3/12/17,1.5,71708.81,organic,2017,Cape Cod Oysters,Spring
43,3/5/17,1.39,79590.74,organic,2017,Cape Cod Oysters,Spring
44,2/26/17,1.39,76034.02,organic,2017,Cape Cod Oysters,Spring
45,2/19/17,1.5,55912.77,organic,2017,Cape Cod Oysters,Spring
46,2/12/17,1.49,59073.9,organic,2017,Cape Cod Oysters,Spring
47,2/5/17,1.6,48964.14,organic,2017,Cape Cod Oysters,Spring
48,1/29/17,1.55,49505.09,organic,2017,Cape Cod Oysters,Winter
49,1/22/17,1.57,55867.65,organic,2017,Cape Cod Oysters,Winter
50,1/15/17,1.56,64677.46,organic,2017,Cape Cod Oysters,Winter
51,1/8/17,1.67,56310.43,organic,2017,Cape Cod Oysters,Winter
52,1/1/17,1.62,47042.21,organic,2017,Cape Cod Oysters,Winter
0,12/31/17,1.51,25693.99,organic,2017,Lobster Dinner,Winter
1,12/24/17,1.44,36918.84,organic,2017,Lobster Dinner,Winter
2,12/17/17,1.54,26460.36,organic,2017,Lobster Dinner,Winter
3,12/10/17,1.42,35195.1,organic,2017,Lobster Dinner,Winter
4,12/3/17,1.52,29860.53,organic,2017,Lobster Dinner,Winter
5,11/26/17,1.47,32304.55,organic,2017,Lobster Dinner,Winter
6,11/19/17,1.86,21054.36,organic,2017,Lobster Dinner,Winter
7,11/12/17,1.86,18769.43,organic,2017,Lobster Dinner,Winter
8,11/5/17,2.45,17023.02,organic,2017,Lobster Dinner,Winter
9,10/29/17,2.49,17335.77,organic,2017,Lobster Dinner,Autumn
10,10/22/17,2.48,15825.16,organic,2017,Lobster Dinner,Autumn
11,10/15/17,2.71,16796.38,organic,2017,Lobster Dinner,Autumn
12,10/8/17,2.85,16818.84,organic,2017,Lobster Dinner,Autumn
13,10/1/17,2.86,16126.21,organic,2017,Lobster Dinner,Autumn
14,9/24/17,2.81,13513.91,organic,2017,Lobster Dinner,Autumn
15,9/17/17,2.83,14321.85,organic,2017,Lobster Dinner,Autumn
16,9/10/17,2.84,14781.24,organic,2017,Lobster Dinner,Autumn
17,9/3/17,2.84,17417.97,organic,2017,Lobster Dinner,Autumn
18,8/27/17,2.85,15474.64,organic,2017,Lobster Dinner,Autumn
19,8/20/17,2.57,15490.38,organic,2017,Lobster Dinner,Autumn
20,8/13/17,2.33,20028.66,organic,2017,Lobster Dinner,Autumn
21,8/6/17,2.14,27316.23,organic,2017,Lobster Dinner,Autumn
22,7/30/17,2.29,28171.21,organic,2017,Lobster Dinner,Summer
23,7/23/17,2.35,28248.08,organic,2017,Lobster Dinner,Summer
24,7/16/17,2.33,28189.28,organic,2017,Lobster Dinner,Summer
25,7/9/17,1.66,39752.74,organic,2017,Lobster Dinner,Summer
26,7/2/17,1.93,35248.52,organic,2017,Lobster Dinner,Summer
27,6/25/17,2.34,24536.33,organic,2017,Lobster Dinner,Summer
28,6/18/17,1.77,30476.21,organic,2017,Lobster Dinner,Summer
29,6/11/17,1.28,54820.68,organic,2017,Lobster Dinner,Summer
30,6/4/17,1.23,54996.69,organic,2017,Lobster Dinner,Summer
31,5/28/17,1.14,61244.5,organic,2017,Lobster Dinner,Summer
32,5/21/17,1.18,50366.31,organic,2017,Lobster Dinner,Summer
33,5/14/17,1.3,48275.47,organic,2017,Lobster Dinner,Summer
34,5/7/17,1.11,52220.44,organic,2017,Lobster Dinner,Summer
35,4/30/17,1.11,44526.5,organic,2017,Lobster Dinner,Spring
36,4/23/17,1.16,45274.16,organic,2017,Lobster Dinner,Spring
37,4/16/17,1.15,45803.57,organic,2017,Lobster Dinner,Spring
38,4/9/17,1.19,47499.5,organic,2017,Lobster Dinner,Spring
39,4/2/17,0.78,66751.16,organic,2017,Lobster Dinner,Spring
40,3/26/17,0.68,77379.73,organic,2017,Lobster Dinner,Spring
41,3/19/17,1.28,30396.42,organic,2017,Lobster Dinner,Spring
42,3/12/17,1.19,34526.66,organic,2017,Lobster Dinner,Spring
43,3/5/17,0.76,62780.86,organic,2017,Lobster Dinner,Spring
44,2/26/17,1.23,30803.34,organic,2017,Lobster Dinner,Spring
45,2/19/17,1.45,25338.41,organic,2017,Lobster Dinner,Spring
46,2/12/17,1.59,22901.55,organic,2017,Lobster Dinner,Spring
47,2/5/17,0.93,38945.01,organic,2017,Lobster Dinner,Spring
48,1/29/17,0.99,35700.1,organic,2017,Lobster Dinner,Winter
49,1/22/17,0.96,37742.57,organic,2017,Lobster Dinner,Winter
50,1/15/17,0.98,42695.84,organic,2017,Lobster Dinner,Winter
51,1/8/17,1.01,47556.69,organic,2017,Lobster Dinner,Winter
52,1/1/17,0.99,31827.5,organic,2017,Lobster Dinner,Winter
0,12/31/17,2.0,14150.95,organic,2017,Chicken Sandwich,Winter
1,12/24/17,1.82,15276.68,organic,2017,Chicken Sandwich,Winter
2,12/17/17,1.54,14047.41,organic,2017,Chicken Sandwich,Winter
3,12/10/17,2.05,13284.31,organic,2017,Chicken Sandwich,Winter
4,12/3/17,1.79,13476.62,organic,2017,Chicken Sandwich,Winter
5,11/26/17,2.17,11559.98,organic,2017,Chicken Sandwich,Winter
6,11/19/17,2.17,12348.84,organic,2017,Chicken Sandwich,Winter
7,11/12/17,2.13,11498.28,organic,2017,Chicken Sandwich,Winter
8,11/5/17,1.6,16452.21,organic,2017,Chicken Sandwich,Winter
9,10/29/17,2.13,12179.45,organic,2017,Chicken Sandwich,Autumn
10,10/22/17,2.15,13012.35,organic,2017,Chicken Sandwich,Autumn
11,10/15/17,2.25,11472.41,organic,2017,Chicken Sandwich,Autumn
12,10/8/17,2.33,13013.83,organic,2017,Chicken Sandwich,Autumn
13,10/1/17,2.27,13509.43,organic,2017,Chicken Sandwich,Autumn
14,9/24/17,2.23,14173.82,organic,2017,Chicken Sandwich,Autumn
15,9/17/17,2.39,12673.52,organic,2017,Chicken Sandwich,Autumn
16,9/10/17,2.37,12770.99,organic,2017,Chicken Sandwich,Autumn
17,9/3/17,2.01,15165.11,organic,2017,Chicken Sandwich,Autumn
18,8/27/17,2.57,11138.48,organic,2017,Chicken Sandwich,Autumn
19,8/20/17,2.42,14113.65,organic,2017,Chicken Sandwich,Autumn
20,8/13/17,2.32,12511.08,organic,2017,Chicken Sandwich,Autumn
21,8/6/17,2.37,12981.7,organic,2017,Chicken Sandwich,Autumn
22,7/30/17,2.37,12594.87,organic,2017,Chicken Sandwich,Summer
23,7/23/17,2.31,13629.65,organic,2017,Chicken Sandwich,Summer
24,7/16/17,2.3,14060.23,organic,2017,Chicken Sandwich,Summer
25,7/9/17,1.91,19248.28,organic,2017,Chicken Sandwich,Summer
26,7/2/17,2.0,19913.72,organic,2017,Chicken Sandwich,Summer
27,6/25/17,1.73,17744.03,organic,2017,Chicken Sandwich,Summer
28,6/18/17,1.8,16862.3,organic,2017,Chicken Sandwich,Summer
29,6/11/17,2.06,12549.97,organic,2017,Chicken Sandwich,Summer
30,6/4/17,1.71,18703.01,organic,2017,Chicken Sandwich,Summer
31,5/28/17,1.91,17421.67,organic,2017,Chicken Sandwich,Summer
32,5/21/17,2.05,15451.08,organic,2017,Chicken Sandwich,Summer
33,5/14/17,2.22,12594.05,organic,2017,Chicken Sandwich,Summer
34,5/7/17,1.72,21798.32,organic,2017,Chicken Sandwich,Summer
35,4/30/17,1.83,17826.5,organic,2017,Chicken Sandwich,Spring
36,4/23/17,1.97,14541.16,organic,2017,Chicken Sandwich,Spring
37,4/16/17,2.08,14043.34,organic,2017,Chicken Sandwich,Spring
38,4/9/17,1.94,13786.93,organic,2017,Chicken Sandwich,Spring
39,4/2/17,1.88,16174.36,organic,2017,Chicken Sandwich,Spring
40,3/26/17,2.06,14388.05,organic,2017,Chicken Sandwich,Spring
41,3/19/17,1.59,22169.84,organic,2017,Chicken Sandwich,Spring
42,3/12/17,1.72,17226.14,organic,2017,Chicken Sandwich,Spring
43,3/5/17,1.42,20616.04,organic,2017,Chicken Sandwich,Spring
44,2/26/17,1.42,20055.23,organic,2017,Chicken Sandwich,Spring
45,2/19/17,1.4,19782.44,organic,2017,Chicken Sandwich,Spring
46,2/12/17,1.66,9082.88,organic,2017,Chicken Sandwich,Spring
47,2/5/17,1.55,14096.05,organic,2017,Chicken Sandwich,Spring
48,1/29/17,1.21,18191.46,organic,2017,Chicken Sandwich,Winter
49,1/22/17,1.73,10842.77,organic,2017,Chicken Sandwich,Winter
50,1/15/17,1.82,11578.42,organic,2017,Chicken Sandwich,Winter
51,1/8/17,1.52,16775.97,organic,2017,Chicken Sandwich,Winter
52,1/1/17,1.45,15752.25,organic,2017,Chicken Sandwich,Winter
0,12/31/17,1.52,24699.21,organic,2017,Tenderloin Steak,Winter
1,12/24/17,2.01,18541.03,organic,2017,Tenderloin Steak,Winter
2,12/17/17,2.1,17850.72,organic,2017,Tenderloin Steak,Winter
3,12/10/17,2.27,15142.03,organic,2017,Tenderloin Steak,Winter
4,12/3/17,2.07,14737.28,organic,2017,Tenderloin Steak,Winter
5,11/26/17,2.06,15701.21,organic,2017,Tenderloin Steak,Winter
6,11/19/17,2.06,17621.85,organic,2017,Tenderloin Steak,Winter
7,11/12/17,2.07,19344.03,organic,2017,Tenderloin Steak,Winter
8,11/5/17,2.05,20213.21,organic,2017,Tenderloin Steak,Winter
9,10/29/17,2.09,19950.9,organic,2017,Tenderloin Steak,Autumn
10,10/22/17,2.08,18852.58,organic,2017,Tenderloin Steak,Autumn
11,10/15/17,2.09,19027.31,organic,2017,Tenderloin Steak,Autumn
12,10/8/17,2.07,20337.21,organic,2017,Tenderloin Steak,Autumn
13,10/1/17,2.04,22703.05,organic,2017,Tenderloin Steak,Autumn
14,9/24/17,2.06,19095.21,organic,2017,Tenderloin Steak,Autumn
15,9/17/17,2.04,32191.54,organic,2017,Tenderloin Steak,Autumn
16,9/10/17,2.05,28335.3,organic,2017,Tenderloin Steak,Autumn
17,9/3/17,2.08,22836.09,organic,2017,Tenderloin Steak,Autumn
18,8/27/17,3.0,19329.49,organic,2017,Tenderloin Steak,Autumn
19,8/20/17,2.93,21524.58,organic,2017,Tenderloin Steak,Autumn
20,8/13/17,2.57,22296.14,organic,2017,Tenderloin Steak,Autumn
21,8/6/17,2.33,13350.56,organic,2017,Tenderloin Steak,Autumn
22,7/30/17,2.14,10110.25,organic,2017,Tenderloin Steak,Summer
23,7/23/17,2.44,16831.7,organic,2017,Tenderloin Steak,Summer
24,7/16/17,2.4,14099.42,organic,2017,Tenderloin Steak,Summer
25,7/9/17,2.45,8311.12,organic,2017,Tenderloin Steak,Summer
26,7/2/17,2.59,12279.96,organic,2017,Tenderloin Steak,Summer
27,6/25/17,2.66,15691.4,organic,2017,Tenderloin Steak,Summer
28,6/18/17,2.76,24037.58,organic,2017,Tenderloin Steak,Summer
29,6/11/17,2.77,25806.28,organic,2017,Tenderloin Steak,Summer
30,6/4/17,2.72,23896.87,organic,2017,Tenderloin Steak,Summer
31,5/28/17,2.73,24852.33,organic,2017,Tenderloin Steak,Summer
32,5/21/17,2.65,22558.59,organic,2017,Tenderloin Steak,Summer
33,5/14/17,2.64,20842.19,organic,2017,Tenderloin Steak,Summer
34,5/7/17,2.54,19401.8,organic,2017,Tenderloin Steak,Summer
35,4/30/17,2.58,22792.24,organic,2017,Tenderloin Steak,Spring
36,4/23/17,2.56,21330.52,organic,2017,Tenderloin Steak,Spring
37,4/16/17,2.59,23032.34,organic,2017,Tenderloin Steak,Spring
38,4/9/17,2.54,21231.88,organic,2017,Tenderloin Steak,Spring
39,4/2/17,2.59,21303.86,organic,2017,Tenderloin Steak,Spring
40,3/26/17,2.83,20170.65,organic,2017,Tenderloin Steak,Spring
41,3/19/17,2.88,18687.22,organic,2017,Tenderloin Steak,Spring
42,3/12/17,2.9,17686.1,organic,2017,Tenderloin Steak,Spring
43,3/5/17,2.92,21218.15,organic,2017,Tenderloin Steak,Spring
44,2/26/17,2.52,18753.79,organic,2017,Tenderloin Steak,Spring
45,2/19/17,2.58,19202.54,organic,2017,Tenderloin Steak,Spring
46,2/12/17,2.59,19433.9,organic,2017,Tenderloin Steak,Spring
47,2/5/17,1.61,25769.82,organic,2017,Tenderloin Steak,Spring
48,1/29/17,2.7,17708.49,organic,2017,Tenderloin Steak,Winter
49,1/22/17,2.03,20441.93,organic,2017,Tenderloin Steak,Winter
50,1/15/17,2.7,17202.67,organic,2017,Tenderloin Steak,Winter
51,1/8/17,2.58,18096.56,organic,2017,Tenderloin Steak,Winter
52,1/1/17,2.54,19910.51,organic,2017,Tenderloin Steak,Winter
0,12/31/17,1.41,115959.77,organic,2017,Clam Chowder and bread,Winter
1,12/24/17,1.47,126306.81,organic,2017,Clam Chowder and bread,Winter
2,12/17/17,1.45,116534.02,organic,2017,Clam Chowder and bread,Winter
3,12/10/17,1.5,102658.15,organic,2017,Clam Chowder and bread,Winter
4,12/3/17,1.59,106526.9,organic,2017,Clam Chowder and bread,Winter
5,11/26/17,1.57,91204.54,organic,2017,Clam Chowder and bread,Winter
6,11/19/17,1.54,115865.76,organic,2017,Clam Chowder and bread,Winter
7,11/12/17,1.67,117223.76,organic,2017,Clam Chowder and bread,Winter
8,11/5/17,1.69,99714.13,organic,2017,Clam Chowder and bread,Winter
9,10/29/17,1.73,105902.71,organic,2017,Clam Chowder and bread,Autumn
10,10/22/17,1.73,109427.04,organic,2017,Clam Chowder and bread,Autumn
11,10/15/17,1.74,115437.92,organic,2017,Clam Chowder and bread,Autumn
12,10/8/17,1.75,106062.64,organic,2017,Clam Chowder and bread,Autumn
13,10/1/17,1.75,107773.96,organic,2017,Clam Chowder and bread,Autumn
14,9/24/17,1.77,124121.46,organic,2017,Clam Chowder and bread,Autumn
15,9/17/17,1.8,108093.32,organic,2017,Clam Chowder and bread,Autumn
16,9/10/17,1.75,108438.31,organic,2017,Clam Chowder and bread,Autumn
17,9/3/17,1.78,109958.23,organic,2017,Clam Chowder and bread,Autumn
18,8/27/17,1.81,125183.67,organic,2017,Clam Chowder and bread,Autumn
19,8/20/17,1.64,115769.96,organic,2017,Clam Chowder and bread,Autumn
20,8/13/17,1.52,112607.87,organic,2017,Clam Chowder and bread,Autumn
21,8/6/17,1.48,141584.65,organic,2017,Clam Chowder and bread,Autumn
22,7/30/17,1.52,124143.15,organic,2017,Clam Chowder and bread,Summer
23,7/23/17,1.52,131449.42,organic,2017,Clam Chowder and bread,Summer
24,7/16/17,1.46,144301.93,organic,2017,Clam Chowder and bread,Summer
25,7/9/17,1.13,180648.11,organic,2017,Clam Chowder and bread,Summer
26,7/2/17,1.17,169099.91,organic,2017,Clam Chowder and bread,Summer
27,6/25/17,1.36,130227.23,organic,2017,Clam Chowder and bread,Summer
28,6/18/17,1.27,149975.22,organic,2017,Clam Chowder and bread,Summer
29,6/11/17,1.17,183857.14,organic,2017,Clam Chowder and bread,Summer
30,6/4/17,1.13,197098.71,organic,2017,Clam Chowder and bread,Summer
31,5/28/17,1.19,187973.68,organic,2017,Clam Chowder and bread,Summer
32,5/21/17,1.45,147667.8,organic,2017,Clam Chowder and bread,Summer
33,5/14/17,1.46,142740.06,organic,2017,Clam Chowder and bread,Summer
34,5/7/17,1.34,138588.03,organic,2017,Clam Chowder and bread,Summer
35,4/30/17,1.31,126586.54,organic,2017,Clam Chowder and bread,Spring
36,4/23/17,1.19,144414.88,organic,2017,Clam Chowder and bread,Spring
37,4/16/17,1.04,204871.52,organic,2017,Clam Chowder and bread,Spring
38,4/9/17,1.06,173816.89,organic,2017,Clam Chowder and bread,Spring
39,4/2/17,1.14,169883.35,organic,2017,Clam Chowder and bread,Spring
40,3/26/17,1.03,197899.23,organic,2017,Clam Chowder and bread,Spring
41,3/19/17,1.03,160600.06,organic,2017,Clam Chowder and bread,Spring
42,3/12/17,1.04,168236.96,organic,2017,Clam Chowder and bread,Spring
43,3/5/17,0.99,155011.12,organic,2017,Clam Chowder and bread,Spring
44,2/26/17,0.99,171145.0,organic,2017,Clam Chowder and bread,Spring
45,2/19/17,1.0,147729.4,organic,2017,Clam Chowder and bread,Spring
46,2/12/17,1.12,121268.68,organic,2017,Clam Chowder and bread,Spring
47,2/5/17,1.12,104656.52,organic,2017,Clam Chowder and bread,Spring
48,1/29/17,1.08,121203.53,organic,2017,Clam Chowder and bread,Winter
49,1/22/17,1.02,147163.14,organic,2017,Clam Chowder and bread,Winter
50,1/15/17,1.06,109017.25,organic,2017,Clam Chowder and bread,Winter
51,1/8/17,1.1,104424.88,organic,2017,Clam Chowder and bread,Winter
52,1/1/17,1.23,66616.54,organic,2017,Clam Chowder and bread,Winter
0,12/31/17,1.4,92000.75,organic,2017,Salman Steak,Winter
1,12/24/17,1.57,90080.71,organic,2017,Salman Steak,Winter
2,12/17/17,1.5,81483.62,organic,2017,Salman Steak,Winter
3,12/10/17,1.48,79396.08,organic,2017,Salman Steak,Winter
4,12/3/17,1.54,73280.14,organic,2017,Salman Steak,Winter
5,11/26/17,1.56,77114.49,organic,2017,Salman Steak,Winter
6,11/19/17,1.59,81736.75,organic,2017,Salman Steak,Winter
7,11/12/17,1.73,81645.24,organic,2017,Salman Steak,Winter
8,11/5/17,1.8,89263.65,organic,2017,Salman Steak,Winter
9,10/29/17,1.84,92281.1,organic,2017,Salman Steak,Autumn
10,10/22/17,1.91,90426.45,organic,2017,Salman Steak,Autumn
11,10/15/17,1.99,72393.25,organic,2017,Salman Steak,Autumn
12,10/8/17,2.13,76471.6,organic,2017,Salman Steak,Autumn
13,10/1/17,2.29,83783.04,organic,2017,Salman Steak,Autumn
14,9/24/17,2.25,90946.17,organic,2017,Salman Steak,Autumn
15,9/17/17,2.33,71648.47,organic,2017,Salman Steak,Autumn
16,9/10/17,2.17,77245.2,organic,2017,Salman Steak,Autumn
17,9/3/17,2.26,77686.48,organic,2017,Salman Steak,Autumn
18,8/27/17,2.16,77416.4,organic,2017,Salman Steak,Autumn
19,8/20/17,1.96,89270.61,organic,2017,Salman Steak,Autumn
20,8/13/17,1.85,76353.2,organic,2017,Salman Steak,Autumn
21,8/6/17,1.78,64344.45,organic,2017,Salman Steak,Autumn
22,7/30/17,1.63,77530.96,organic,2017,Salman Steak,Summer
23,7/23/17,1.72,78813.04,organic,2017,Salman Steak,Summer
24,7/16/17,1.78,70097.22,organic,2017,Salman Steak,Summer
25,7/9/17,1.72,90791.94,organic,2017,Salman Steak,Summer
26,7/2/17,1.8,108360.53,organic,2017,Salman Steak,Summer
27,6/25/17,1.67,111509.08,organic,2017,Salman Steak,Summer
28,6/18/17,1.77,94314.28,organic,2017,Salman Steak,Summer
29,6/11/17,1.43,98734.76,organic,2017,Salman Steak,Summer
30,6/4/17,1.82,77032.09,organic,2017,Salman Steak,Summer
31,5/28/17,1.81,84319.76,organic,2017,Salman Steak,Summer
32,5/21/17,1.67,87299.49,organic,2017,Salman Steak,Summer
33,5/14/17,1.78,69261.08,organic,2017,Salman Steak,Summer
34,5/7/17,1.58,69763.54,organic,2017,Salman Steak,Summer
35,4/30/17,1.9,54311.43,organic,2017,Salman Steak,Spring
36,4/23/17,1.87,58969.91,organic,2017,Salman Steak,Spring
37,4/16/17,1.78,60348.45,organic,2017,Salman Steak,Spring
38,4/9/17,1.34,85742.82,organic,2017,Salman Steak,Spring
39,4/2/17,1.51,81061.62,organic,2017,Salman Steak,Spring
40,3/26/17,1.48,75769.87,organic,2017,Salman Steak,Spring
41,3/19/17,1.58,52790.71,organic,2017,Salman Steak,Spring
42,3/12/17,1.41,63661.35,organic,2017,Salman Steak,Spring
43,3/5/17,1.11,95526.15,organic,2017,Salman Steak,Spring
44,2/26/17,1.12,89221.79,organic,2017,Salman Steak,Spring
45,2/19/17,1.39,65605.97,organic,2017,Salman Steak,Spring
46,2/12/17,1.29,69669.46,organic,2017,Salman Steak,Spring
47,2/5/17,1.54,52925.32,organic,2017,Salman Steak,Spring
48,1/29/17,1.43,53543.13,organic,2017,Salman Steak,Winter
49,1/22/17,1.36,58686.47,organic,2017,Salman Steak,Winter
50,1/15/17,1.36,63939.14,organic,2017,Salman Steak,Winter
51,1/8/17,1.41,61788.03,organic,2017,Salman Steak,Winter
52,1/1/17,1.43,49777.56,organic,2017,Salman Steak,Winter
0,12/31/17,1.48,229477.07,organic,2017,Pan Roast Oysters,Winter
1,12/24/17,1.66,232395.98,organic,2017,Pan Roast Oysters,Winter
2,12/17/17,1.49,252754.61,organic,2017,Pan Roast Oysters,Winter
3,12/10/17,1.36,313686.31,organic,2017,Pan Roast Oysters,Winter
4,12/3/17,1.5,247514.3,organic,2017,Pan Roast Oysters,Winter
5,11/26/17,1.76,177222.64,organic,2017,Pan Roast Oysters,Winter
6,11/19/17,1.96,152431.73,organic,2017,Pan Roast Oysters,Winter
7,11/12/17,1.95,150594.48,organic,2017,Pan Roast Oysters,Winter
8,11/5/17,2.13,138955.1,organic,2017,Pan Roast Oysters,Winter
9,10/29/17,2.16,148010.22,organic,2017,Pan Roast Oysters,Autumn
10,10/22/17,2.0,168954.65,organic,2017,Pan Roast Oysters,Autumn
11,10/15/17,2.08,174251.28,organic,2017,Pan Roast Oysters,Autumn
12,10/8/17,2.37,153186.84,organic,2017,Pan Roast Oysters,Autumn
13,10/1/17,2.45,122625.26,organic,2017,Pan Roast Oysters,Autumn
14,9/24/17,2.4,111321.19,organic,2017,Pan Roast Oysters,Autumn
15,9/17/17,2.4,139471.62,organic,2017,Pan Roast Oysters,Autumn
16,9/10/17,2.46,149611.1,organic,2017,Pan Roast Oysters,Autumn
17,9/3/17,2.52,143490.06,organic,2017,Pan Roast Oysters,Autumn
18,8/27/17,2.51,154828.39,organic,2017,Pan Roast Oysters,Autumn
19,8/20/17,2.46,139145.2,organic,2017,Pan Roast Oysters,Autumn
20,8/13/17,2.24,157709.51,organic,2017,Pan Roast Oysters,Autumn
21,8/6/17,2.1,178606.86,organic,2017,Pan Roast Oysters,Autumn
22,7/30/17,2.1,180688.88,organic,2017,Pan Roast Oysters,Summer
23,7/23/17,2.16,162321.68,organic,2017,Pan Roast Oysters,Summer
24,7/16/17,2.22,151281.1,organic,2017,Pan Roast Oysters,Summer
25,7/9/17,1.85,203127.73,organic,2017,Pan Roast Oysters,Summer
26,7/2/17,1.88,212196.16,organic,2017,Pan Roast Oysters,Summer
27,6/25/17,1.93,188845.44,organic,2017,Pan Roast Oysters,Summer
28,6/18/17,1.68,215628.86,organic,2017,Pan Roast Oysters,Summer
29,6/11/17,1.59,260068.85,organic,2017,Pan Roast Oysters,Summer
30,6/4/17,1.52,263143.18,organic,2017,Pan Roast Oysters,Summer
31,5/28/17,1.48,276578.14,organic,2017,Pan Roast Oysters,Summer
32,5/21/17,1.52,252331.06,organic,2017,Pan Roast Oysters,Summer
33,5/14/17,1.1,446864.94,organic,2017,Pan Roast Oysters,Summer
34,5/7/17,1.19,442825.93,organic,2017,Pan Roast Oysters,Summer
35,4/30/17,1.4,259279.19,organic,2017,Pan Roast Oysters,Spring
36,4/23/17,1.26,296559.24,organic,2017,Pan Roast Oysters,Spring
37,4/16/17,1.23,329223.21,organic,2017,Pan Roast Oysters,Spring
38,4/9/17,1.18,348836.42,organic,2017,Pan Roast Oysters,Spring
39,4/2/17,0.98,402676.23,organic,2017,Pan Roast Oysters,Spring
40,3/26/17,0.9,456645.91,organic,2017,Pan Roast Oysters,Spring
41,3/19/17,1.24,274558.89,organic,2017,Pan Roast Oysters,Spring
42,3/12/17,1.16,308051.18,organic,2017,Pan Roast Oysters,Spring
43,3/5/17,0.99,367519.17,organic,2017,Pan Roast Oysters,Spring
44,2/26/17,1.14,308828.87,organic,2017,Pan Roast Oysters,Spring
45,2/19/17,1.49,214694.22,organic,2017,Pan Roast Oysters,Spring
46,2/12/17,1.52,214333.3,organic,2017,Pan Roast Oysters,Spring
47,2/5/17,1.15,227693.33,organic,2017,Pan Roast Oysters,Spring
48,1/29/17,1.29,205843.17,organic,2017,Pan Roast Oysters,Winter
49,1/22/17,1.2,208810.31,organic,2017,Pan Roast Oysters,Winter
50,1/15/17,1.06,268743.11,organic,2017,Pan Roast Oysters,Winter
51,1/8/17,1.09,267702.99,organic,2017,Pan Roast Oysters,Winter
52,1/1/17,1.19,189700.7,organic,2017,Pan Roast Oysters,Winter
0,12/31/17,1.62,16552.71,organic,2017,Chicken and Ham Pie,Winter
1,12/24/17,1.85,16740.76,organic,2017,Chicken and Ham Pie,Winter
2,12/17/17,1.78,15409.21,organic,2017,Chicken and Ham Pie,Winter
3,12/10/17,1.65,14628.7,organic,2017,Chicken and Ham Pie,Winter
4,12/3/17,1.55,13729.33,organic,2017,Chicken and Ham Pie,Winter
5,11/26/17,1.91,11191.35,organic,2017,Chicken and Ham Pie,Winter
6,11/19/17,1.88,14228.82,organic,2017,Chicken and Ham Pie,Winter
7,11/12/17,1.8,15670.44,organic,2017,Chicken and Ham Pie,Winter
8,11/5/17,1.74,12169.3,organic,2017,Chicken and Ham Pie,Winter
9,10/29/17,1.89,11952.28,organic,2017,Chicken and Ham Pie,Autumn
10,10/22/17,1.81,15424.38,organic,2017,Chicken and Ham Pie,Autumn
11,10/15/17,2.07,9575.81,organic,2017,Chicken and Ham Pie,Autumn
12,10/8/17,2.39,10964.67,organic,2017,Chicken and Ham Pie,Autumn
13,10/1/17,2.37,8873.32,organic,2017,Chicken and Ham Pie,Autumn
14,9/24/17,2.26,9528.64,organic,2017,Chicken and Ham Pie,Autumn
15,9/17/17,2.36,10464.29,organic,2017,Chicken and Ham Pie,Autumn
16,9/10/17,2.38,11857.31,organic,2017,Chicken and Ham Pie,Autumn
17,9/3/17,2.39,7657.47,organic,2017,Chicken and Ham Pie,Autumn
18,8/27/17,2.5,16137.93,organic,2017,Chicken and Ham Pie,Autumn
19,8/20/17,2.43,10788.29,organic,2017,Chicken and Ham Pie,Autumn
